ID,Date,Element,Data_Value
BKM00014654,2013-04-06,TMAX,180
BKM00014652,2008-07-02,TMAX,144
BKM00014652,2012-01-09,TMAX,-85
ALM00013615,2015-03-07,TMIN,65
MJM00013459,2011-04-07,TMIN,89
RIE00100814,2005-08-06,TMAX,170
RIE00100814,2013-07-20,TMAX,318
RIE00100814,2005-08-06,TMIN,154
MJM00013363,2012-02-09,TMIN,-229
MJM00013459,2013-10-22,TMIN,59
MJM00013459,2013-10-22,TMAX,237
MJM00013363,2012-02-09,TMAX,-81
BKM00014652,2005-11-05,TMAX,64
ALM00013615,2015-03-07,TMAX,153
MJM00013459,2006-01-31,TMAX,122
BKM00014648,2008-02-19,TMAX,149
MK000013577,2013-04-02,TMAX,67
RIE00100814,2006-12-11,TMIN,43
MJM00013459,2005-02-20,TMIN,-44
MJM00013363,2011-03-10,TMIN,-99
RIE00100814,2009-12-10,TMAX,78
BKM00014657,2013-12-17,TMIN,67
RIE00100814,2009-12-10,TMIN,40
BKM00014657,2013-12-17,TMAX,148
BKM00014648,2006-09-27,TMAX,250
MJM00013363,2011-03-10,TMAX,104
RIE00100814,2006-12-11,TMAX,92
MJM00013463,2011-09-14,TMAX,366
MJM00013459,2007-11-14,TMAX,31
MJM00013463,2010-08-15,TMIN,243
MJM00013463,2011-09-14,TMIN,220
MJM00013463,2010-08-15,TMAX,371
BKM00014648,2006-09-27,TMIN,183
MJM00013459,2007-08-31,TMIN,168
MK000013577,2007-04-14,TMIN,39
MK000013577,2007-04-14,TMAX,187
MJM00013459,2008-11-01,TMAX,170
MJM00013459,2007-11-14,TMIN,-33
BKM00014648,2008-02-19,TMIN,-20
MJM00013459,2005-02-20,TMAX,23
MJM00013461,2007-07-07,TMAX,309
RIE00100814,2007-12-01,TMIN,12
RIE00100814,2007-12-01,TMAX,75
MJM00013463,2005-06-17,TMIN,184
MJM00013459,2014-08-01,TMAX,243
MJM00013459,2014-08-01,TMIN,139
MJM00013463,2005-06-17,TMAX,334
MJM00013363,2006-07-09,TMIN,131
MK000013577,2015-09-25,TMIN,79
MK000013577,2015-10-20,TMAX,124
MJM00013363,2007-08-11,TMIN,98
MK000013577,2015-09-25,TMAX,133
ALM00013615,2015-05-19,TMAX,256
MJM00013461,2007-07-07,TMIN,188
MJM00013363,2007-08-11,TMAX,220
MJM00013459,2015-03-08,TMIN,9
RIE00100814,2006-11-09,TMAX,164
MJM00013363,2009-11-12,TMAX,106
RIE00100814,2006-11-09,TMIN,16
BKM00014652,2006-08-24,TMAX,152
BKM00014652,2006-08-24,TMIN,88
MJM00013459,2015-03-08,TMAX,64
BKM00014652,2010-02-05,TMIN,-67
MJM00013463,2006-11-20,TMIN,61
BKM00014654,2013-11-15,TMAX,92
MJM00013459,2013-08-11,TMIN,203
BKM00014648,2009-10-24,TMIN,137
BKM00014648,2009-10-24,TMAX,205
MJM00013463,2015-08-08,TMIN,247
MJM00013363,2014-04-04,TMIN,22
BKM00014657,2015-06-15,TMAX,312
MJM00013363,2014-04-04,TMAX,208
BKM00014648,2012-04-27,TMIN,85
BKM00014648,2012-04-27,TMAX,285
BKM00014648,2007-06-15,TMAX,321
BKM00014648,2015-01-21,TMIN,74
RIE00100814,2011-11-07,TMAX,121
ALM00013615,2015-10-08,TMIN,144
ALM00013615,2015-10-08,TMAX,223
BKM00014652,2006-02-28,TMAX,-51
ALM00013615,2015-08-29,TMIN,196
ALM00013615,2014-08-21,TMIN,196
ALM00013615,2014-08-21,TMAX,327
ALM00013615,2015-08-29,TMAX,362
MJM00013459,2009-04-26,TMAX,169
BKM00014648,2015-01-21,TMAX,88
BKM00014652,2006-02-28,TMIN,-98
BKM00014648,2007-06-15,TMIN,176
MJM00013461,2010-02-03,TMAX,83
RIE00100814,2005-02-12,TMIN,-40
RIE00100814,2005-02-12,TMAX,82
MJM00013463,2011-06-29,TMIN,212
MJM00013363,2011-02-09,TMIN,-80
MJM00013363,2011-02-09,TMAX,111
MJM00013461,2014-03-13,TMIN,78
MJM00013363,2006-01-28,TMAX,81
MJM00013463,2011-06-29,TMAX,295
BKM00014654,2015-12-02,TMIN,11
BKM00014657,2014-07-21,TMAX,299
BKM00014654,2015-12-02,TMAX,92
BKM00014652,2006-02-25,TMIN,-61
BKM00014652,2006-02-25,TMAX,-28
BKM00014654,2005-05-01,TMAX,235
BKM00014654,2005-05-01,TMIN,35
BKM00014654,2009-09-10,TMAX,218
BKM00014654,2009-09-10,TMIN,127
ALM00013615,2015-10-17,TMAX,229
ALM00013615,2012-07-11,TMIN,187
MJM00013461,2010-02-03,TMIN,-10
MJM00013363,2006-01-28,TMIN,-115
MJM00013463,2014-06-29,TMIN,187
MJM00013461,2014-03-13,TMAX,189
BKM00014654,2008-02-14,TMAX,82
MJM00013363,2013-12-08,TMAX,42
BKM00014652,2006-11-03,TMAX,-129
BKM00014648,2014-10-19,TMAX,252
BKM00014657,2014-09-03,TMIN,186
BKM00014652,2009-04-23,TMIN,-22
BKM00014657,2014-09-03,TMAX,261
BKM00014648,2009-10-10,TMIN,142
ALM00013615,2013-06-08,TMIN,147
RIE00100814,2009-10-29,TMAX,161
MJM00013363,2013-12-08,TMIN,-132
BKM00014652,2015-06-15,TMIN,82
RIE00100814,2009-10-29,TMIN,75
RIE00100814,2006-01-19,TMAX,75
BKM00014652,2009-04-23,TMAX,16
RIE00100814,2007-08-04,TMIN,162
BKM00014652,2009-01-06,TMIN,-121
RIE00100814,2007-08-04,TMAX,266
MJM00013459,2008-03-19,TMIN,0
BKM00014648,2009-10-10,TMAX,258
MJM00013459,2008-03-19,TMAX,73
RIE00100814,2006-01-19,TMIN,-9
BKM00014654,2008-02-14,TMIN,-67
BKM00014652,2006-11-03,TMIN,-157
BKM00014648,2007-05-19,TMAX,212
BKM00014654,2014-07-16,TMAX,279
BKM00014654,2014-07-16,TMIN,145
MJM00013459,2009-04-26,TMIN,72
MJM00013461,2011-04-12,TMAX,200
MK000013577,2012-01-27,TMAX,-44
RIE00100814,2011-08-22,TMAX,340
RIE00100814,2010-03-02,TMAX,117
MK000013577,2012-01-27,TMIN,-107
MJM00013461,2007-04-14,TMIN,102
MJM00013459,2015-11-13,TMIN,37
MJM00013461,2007-04-14,TMAX,222
RIE00100814,2009-01-24,TMIN,47
BKM00014654,2012-11-02,TMAX,165
BKM00014652,2008-06-25,TMAX,171
BKM00014652,2008-06-25,TMIN,124
BKM00014654,2010-04-29,TMAX,221
BKM00014654,2010-04-29,TMIN,50
RIE00100814,2007-10-25,TMIN,60
RIE00100814,2007-10-25,TMAX,123
BKM00014648,2007-05-19,TMIN,128
RIE00100814,2009-01-24,TMAX,105
MJM00013463,2006-11-20,TMAX,170
MJM00013463,2014-06-29,TMAX,324
MJM00013363,2005-12-07,TMAX,76
MJM00013459,2005-05-01,TMIN,60
MJM00013459,2012-06-04,TMIN,98
MJM00013459,2012-06-04,TMAX,231
BKM00014652,2013-12-17,TMIN,-58
MJM00013363,2012-08-13,TMAX,273
ALM00013615,2006-09-19,TMAX,250
MJM00013461,2011-08-09,TMIN,216
BKM00014652,2012-07-23,TMIN,55
MJM00013461,2014-09-24,TMAX,240
MJM00013459,2005-05-01,TMAX,198
MJM00013363,2012-08-13,TMIN,56
MJM00013459,2009-03-18,TMIN,26
BKM00014648,2011-01-08,TMIN,63
MJM00013459,2009-03-18,TMAX,65
BKM00014654,2007-07-10,TMAX,282
BKM00014654,2007-07-10,TMIN,148
BKM00014648,2014-01-27,TMAX,133
MJM00013463,2009-06-10,TMIN,200
MJM00013463,2009-06-10,TMAX,348
BKM00014657,2014-11-21,TMIN,72
MJM00013461,2014-09-24,TMIN,152
BKM00014648,2011-01-08,TMAX,118
BKM00014654,2007-02-03,TMIN,-30
BKM00014652,2011-06-11,TMAX,56
BKM00014654,2012-11-02,TMIN,87
BKM00014657,2009-04-23,TMIN,116
MJM00013363,2006-06-06,TMIN,55
MJM00013363,2006-06-06,TMAX,179
BKM00014648,2012-06-06,TMAX,275
BKM00014648,2012-06-06,TMIN,150
BKM00014654,2005-09-04,TMIN,93
BKM00014654,2005-09-04,TMAX,224
MJM00013463,2014-05-12,TMAX,235
MJM00013463,2013-10-10,TMIN,152
MJM00013459,2007-08-31,TMAX,308
BKM00014652,2012-07-23,TMAX,102
BKM00014654,2012-08-05,TMIN,183
BKM00014654,2012-08-05,TMAX,363
MJM00013463,2014-05-12,TMIN,154
BKM00014654,2007-02-03,TMAX,28
BKM00014652,2011-06-11,TMIN,25
MJM00013463,2013-10-10,TMAX,200
MJM00013463,2005-09-10,TMAX,286
MJM00013463,2005-09-10,TMIN,196
MJM00013461,2014-07-09,TMAX,283
ALM00013615,2007-01-17,TMAX,138
MJM00013363,2009-06-11,TMAX,286
ALM00013615,2014-10-01,TMAX,264
BKM00014657,2014-10-17,TMIN,191
BKM00014652,2005-08-17,TMIN,26
MJM00013363,2007-10-03,TMIN,49
MJM00013363,2007-10-03,TMAX,245
BKM00014654,2012-10-15,TMIN,115
BKM00014657,2014-10-17,TMAX,244
BKM00014654,2006-10-02,TMIN,109
BKM00014654,2013-07-25,TMIN,155
BKM00014654,2013-07-25,TMAX,316
BKM00014648,2013-02-23,TMIN,58
RIE00100814,2010-07-30,TMAX,326
BKM00014652,2005-08-17,TMAX,56
MJM00013459,2005-09-04,TMIN,132
MJM00013459,2005-09-04,TMAX,235
MJM00013461,2008-08-06,TMAX,320
MJM00013461,2008-08-06,TMIN,215
MJM00013363,2009-08-19,TMIN,125
MK000013577,2013-12-04,TMIN,-63
MK000013577,2013-12-04,TMAX,84
MK000013577,2008-11-17,TMAX,80
BKM00014654,2012-10-15,TMAX,207
MJM00013461,2011-08-09,TMAX,313
MJM00013363,2013-01-22,TMAX,110
BKM00014652,2008-08-27,TMAX,124
MJM00013363,2012-07-13,TMIN,134
BKM00014657,2014-11-21,TMAX,154
BKM00014652,2011-09-11,TMIN,125
BKM00014652,2011-09-11,TMAX,172
MJM00013363,2009-08-19,TMAX,283
MJM00013363,2013-05-26,TMAX,133
MJM00013363,2009-06-11,TMIN,108
MJM00013463,2009-05-23,TMAX,328
MJM00013363,2013-05-26,TMIN,67
BKM00014652,2008-08-27,TMIN,62
MJM00013463,2009-05-23,TMIN,180
BKM00014654,2011-09-29,TMAX,228
BKM00014654,2011-09-29,TMIN,83
BKM00014654,2011-01-05,TMIN,-88
BKM00014648,2013-02-23,TMAX,143
BKM00014652,2012-03-06,TMIN,-105
MJM00013463,2009-09-07,TMIN,203
BKM00014654,2010-09-19,TMIN,102
BKM00014654,2010-09-19,TMAX,241
MJM00013463,2009-09-07,TMAX,258
BKM00014654,2011-01-05,TMAX,-17
MK000013577,2007-08-25,TMIN,160
BKM00014648,2011-02-07,TMAX,202
MK000013577,2014-09-24,TMAX,155
BKM00014652,2007-07-06,TMIN,25
ALM00013615,2014-07-23,TMAX,266
ALM00013615,2012-09-13,TMIN,173
BKM00014654,2011-03-12,TMAX,182
BKM00014648,2006-09-01,TMIN,151
BKM00014654,2013-04-10,TMIN,63
BKM00014654,2011-03-12,TMIN,5
BKM00014652,2007-07-06,TMAX,107
BKM00014654,2013-04-10,TMAX,160
MJM00013463,2008-06-26,TMAX,372
MJM00013459,2006-08-05,TMAX,218
MJM00013459,2006-08-05,TMIN,150
MJM00013463,2008-06-26,TMIN,233
BKM00014648,2007-10-25,TMIN,73
BKM00014648,2007-10-25,TMAX,172
BKM00014648,2013-03-03,TMAX,162
MJM00013363,2010-04-05,TMAX,131
BKM00014657,2010-11-05,TMIN,130
MJM00013463,2010-01-27,TMAX,42
MJM00013463,2013-06-26,TMIN,202
MJM00013363,2014-02-17,TMIN,88
MJM00013463,2013-06-26,TMAX,281
MJM00013363,2014-02-17,TMAX,174
MJM00013463,2006-04-09,TMAX,216
BKM00014648,2012-12-20,TMAX,95
MJM00013463,2005-09-04,TMIN,200
MJM00013463,2005-09-04,TMAX,302
MK000013577,2009-08-12,TMIN,116
MJM00013363,2010-01-21,TMAX,17
MJM00013363,2010-01-21,TMIN,-27
MJM00013459,2005-09-10,TMAX,215
MJM00013459,2005-09-10,TMIN,150
MJM00013459,2013-12-09,TMIN,-38
MJM00013459,2007-03-27,TMIN,32
MJM00013459,2007-03-27,TMAX,94
MJM00013459,2013-12-09,TMAX,94
BKM00014654,2010-05-27,TMIN,124
BKM00014657,2012-08-26,TMAX,368
MJM00013459,2011-08-24,TMAX,364
BKM00014654,2010-05-27,TMAX,280
MJM00013459,2011-08-24,TMIN,175
MJM00013363,2005-10-19,TMAX,154
MJM00013363,2005-10-19,TMIN,-30
ALM00013615,2012-05-18,TMAX,221
MJM00013461,2009-11-23,TMIN,113
MJM00013463,2009-10-30,TMAX,194
MJM00013461,2008-02-14,TMIN,23
MJM00013459,2015-03-01,TMAX,101
MJM00013459,2015-03-01,TMIN,22
MJM00013363,2009-09-18,TMIN,139
MJM00013363,2009-09-18,TMAX,230
MKM00013588,2015-09-15,TMIN,155
MKM00013588,2015-09-15,TMAX,311
BKM00014652,2014-07-21,TMAX,149
MJM00013461,2005-11-06,TMAX,215
MJM00013459,2012-04-06,TMAX,143
BKM00014657,2014-01-22,TMAX,136
MJM00013461,2005-11-06,TMIN,97
RIE00100814,2006-02-06,TMAX,-29
RIE00100814,2006-02-06,TMIN,-78
MJM00013461,2005-07-13,TMIN,191
MJM00013463,2014-05-30,TMIN,178
MJM00013459,2015-04-09,TMIN,55
MJM00013461,2015-04-03,TMIN,71
BKM00014648,2007-09-05,TMIN,107
ALM00013615,2015-07-28,TMAX,353
MJM00013363,2011-02-11,TMAX,129
BKM00014648,2007-09-05,TMAX,195
BKM00014652,2009-09-24,TMAX,103
MJM00013459,2010-02-19,TMAX,112
MK000013577,2012-05-12,TMIN,76
RIE00100814,2007-01-17,TMAX,100
MJM00013461,2009-11-23,TMAX,180
MJM00013461,2008-02-14,TMAX,135
MJM00013463,2009-10-30,TMIN,100
BKM00014648,2009-01-03,TMIN,20
RIE00100814,2007-01-17,TMIN,-28
BKM00014652,2007-01-10,TMIN,-23
MK000013577,2012-05-12,TMAX,227
MK000013577,2006-07-09,TMAX,202
MJM00013459,2010-02-19,TMIN,53
BKM00014648,2009-01-03,TMAX,56
MJM00013459,2007-10-03,TMIN,97
MJM00013459,2007-10-03,TMAX,242
MJM00013461,2014-06-29,TMAX,284
MJM00013461,2014-06-29,TMIN,183
MJM00013459,2014-12-19,TMAX,126
MJM00013459,2014-12-19,TMIN,-11
MJM00013463,2009-04-04,TMAX,240
RIE00100814,2005-12-07,TMAX,100
RIE00100814,2005-12-07,TMIN,53
MK000013577,2011-04-11,TMIN,6
BKM00014652,2009-09-24,TMIN,67
MJM00013463,2012-01-10,TMIN,43
MJM00013463,2009-01-07,TMIN,-27
BKM00014654,2013-02-25,TMAX,96
MJM00013363,2012-12-19,TMIN,-17
RIE00100814,2007-03-29,TMAX,148
BKM00014654,2014-01-07,TMIN,21
MJM00013463,2014-10-10,TMAX,285
RIE00100814,2007-03-29,TMIN,64
MJM00013363,2012-12-19,TMAX,16
MJM00013463,2014-10-10,TMIN,143
RIE00100814,2011-12-30,TMAX,41
BKM00014648,2006-05-07,TMAX,201
BKM00014654,2014-01-07,TMAX,85
MJM00013363,2008-11-07,TMAX,176
MJM00013363,2008-11-07,TMIN,69
MJM00013461,2007-03-05,TMAX,178
BKM00014654,2010-01-15,TMIN,-12
MJM00013363,2005-05-01,TMAX,216
MJM00013363,2005-05-01,TMIN,-17
RIE00100814,2010-04-07,TMAX,90
MJM00013363,2006-08-17,TMAX,312
MJM00013463,2010-06-22,TMIN,132
BKM00014648,2015-06-20,TMIN,174
MJM00013463,2010-06-22,TMAX,219
BKM00014657,2009-09-24,TMIN,182
MJM00013461,2010-08-16,TMAX,308
BKM00014652,2009-06-09,TMAX,165
BKM00014654,2007-10-03,TMIN,90
MJM00013463,2007-02-24,TMIN,99
BKM00014648,2005-08-01,TMIN,212
MJM00013463,2007-02-24,TMAX,202
BKM00014652,2006-09-13,TMIN,71
BKM00014654,2007-10-03,TMAX,238
MJM00013463,2005-04-05,TMAX,209
MJM00013463,2005-04-05,TMIN,50
RIE00100814,2010-09-09,TMAX,301
BKM00014657,2008-08-27,TMIN,227
BKM00014652,2008-12-14,TMAX,-24
BKM00014652,2012-11-03,TMAX,31
BKM00014652,2012-11-03,TMIN,0
MJM00013463,2005-01-08,TMAX,174
MJM00013463,2005-01-08,TMIN,7
BKM00014648,2006-03-28,TMIN,80
BKM00014652,2006-09-13,TMAX,112
BKM00014648,2006-03-28,TMAX,228
MJM00013461,2006-12-12,TMAX,163
BKM00014652,2008-12-14,TMIN,-44
MJM00013363,2011-02-11,TMIN,-98
MK000013577,2014-09-14,TMAX,166
ALM00013615,2015-01-21,TMAX,161
BKM00014654,2009-04-26,TMAX,208
BKM00014654,2009-04-26,TMIN,58
BKM00014654,2011-10-16,TMIN,19
BKM00014654,2011-10-16,TMAX,93
MJM00013461,2006-06-09,TMAX,246
MJM00013461,2006-06-09,TMIN,174
MJM00013463,2005-08-07,TMAX,305
MJM00013463,2005-08-07,TMIN,202
MJM00013463,2011-07-08,TMAX,356
MJM00013461,2013-03-13,TMAX,162
MJM00013463,2011-07-08,TMIN,233
MJM00013463,2008-10-08,TMAX,231
MJM00013363,2007-09-10,TMAX,222
MJM00013363,2007-09-10,TMIN,90
MJM00013463,2014-06-16,TMAX,222
BKM00014648,2006-09-01,TMAX,261
MK000013577,2013-08-09,TMIN,136
MK000013577,2013-08-09,TMAX,296
MJM00013463,2012-01-10,TMAX,107
MJM00013463,2009-01-07,TMAX,67
MJM00013463,2008-10-08,TMIN,95
ALM00013615,2015-01-21,TMIN,37
BKM00014648,2009-02-02,TMAX,90
BKM00014654,2006-01-03,TMIN,6
BKM00014654,2010-01-15,TMAX,21
MJM00013363,2013-05-28,TMAX,225
MJM00013363,2013-05-28,TMIN,24
MJM00013459,2014-01-31,TMAX,122
BKM00014654,2014-11-14,TMIN,89
MJM00013363,2005-12-31,TMIN,-65
MJM00013363,2009-07-25,TMIN,120
BKM00014654,2014-11-14,TMAX,137
MJM00013459,2014-01-31,TMIN,-21
BKM00014648,2009-02-02,TMIN,59
MJM00013461,2008-11-17,TMIN,98
MJM00013363,2005-12-31,TMAX,50
MJM00013363,2009-07-25,TMAX,327
RIE00100814,2010-06-03,TMAX,225
RIE00100814,2012-06-06,TMIN,120
MK000013577,2014-09-14,TMIN,98
MJM00013463,2011-11-10,TMAX,206
MJM00013463,2011-11-10,TMIN,85
BKM00014654,2006-01-03,TMAX,36
MJM00013461,2013-03-13,TMIN,106
MJM00013461,2008-11-17,TMAX,189
RIE00100814,2010-06-12,TMAX,355
MJM00013461,2005-07-13,TMAX,279
BKM00014648,2010-04-17,TMIN,138
BKM00014648,2008-10-01,TMIN,134
BKM00014648,2010-09-30,TMIN,112
MK000013577,2014-11-18,TMIN,20
MJM00013363,2013-09-25,TMIN,22
BKM00014654,2008-09-30,TMIN,31
BKM00014654,2008-09-30,TMAX,192
MJM00013363,2013-09-25,TMAX,268
RIE00100814,2007-08-05,TMAX,190
BKM00014654,2013-05-01,TMAX,311
BKM00014648,2008-10-01,TMAX,237
MJM00013461,2006-03-01,TMAX,135
MJM00013459,2014-04-23,TMAX,210
BKM00014654,2008-08-06,TMAX,274
BKM00014654,2008-08-06,TMIN,192
MJM00013363,2005-02-12,TMIN,-70
MJM00013363,2005-02-12,TMAX,102
BKM00014652,2007-02-23,TMAX,-15
BKM00014648,2006-05-04,TMAX,212
RIE00100814,2012-06-28,TMIN,116
MJM00013459,2008-01-08,TMAX,109
BKM00014654,2013-05-01,TMIN,124
RIE00100814,2012-06-28,TMAX,290
BKM00014648,2010-09-30,TMAX,240
MJM00013461,2009-09-28,TMIN,184
BKM00014654,2011-01-30,TMAX,46
MJM00013363,2007-12-01,TMAX,25
BKM00014654,2011-01-30,TMIN,-28
MK000013577,2014-09-06,TMIN,108
BKM00014648,2011-07-27,TMAX,291
BKM00014648,2011-07-27,TMIN,150
MJM00013459,2010-05-27,TMIN,96
MJM00013459,2010-05-27,TMAX,231
MJM00013461,2011-04-10,TMIN,111
RIE00100814,2013-05-04,TMAX,283
MJM00013461,2014-12-25,TMIN,65
RIE00100814,2007-08-05,TMIN,138
MJM00013463,2012-01-24,TMIN,63
MJM00013461,2014-12-25,TMAX,126
MJM00013463,2012-01-24,TMAX,92
MK000013577,2015-08-12,TMAX,268
MK000013577,2015-08-12,TMIN,122
MK000013577,2014-11-18,TMAX,121
MJM00013461,2009-09-28,TMAX,272
MJM00013459,2014-04-23,TMIN,97
RIE00100814,2012-02-15,TMIN,-130
MJM00013461,2011-04-10,TMAX,216
MK000013577,2014-05-24,TMIN,87
MK000013577,2014-05-24,TMAX,213
MK000013577,2011-07-22,TMIN,74
MJM00013461,2005-04-05,TMAX,177
MJM00013461,2005-04-05,TMIN,64
MK000013577,2011-07-22,TMAX,206
MJM00013463,2014-08-24,TMAX,319
BKM00014652,2015-10-13,TMIN,15
MJM00013463,2008-02-14,TMIN,-22
MJM00013463,2008-02-14,TMAX,133
MJM00013463,2008-05-10,TMAX,252
MK000013577,2015-06-03,TMAX,228
MJM00013463,2008-05-10,TMIN,142
MJM00013461,2006-07-09,TMAX,297
MJM00013463,2008-02-20,TMAX,142
MJM00013463,2008-02-20,TMIN,-10
BKM00014654,2015-03-01,TMAX,139
MK000013577,2006-04-09,TMAX,149
MJM00013461,2009-10-30,TMAX,207
BKM00014654,2015-03-01,TMIN,29
MJM00013461,2009-10-30,TMIN,116
MK000013577,2007-08-25,TMAX,341
MJM00013459,2015-12-14,TMIN,-37
MJM00013461,2014-04-13,TMIN,86
MK000013577,2008-09-05,TMIN,105
RIE00100814,2011-10-28,TMAX,154
MJM00013461,2014-04-13,TMAX,186
MK000013577,2006-12-12,TMAX,23
MK000013577,2012-06-04,TMIN,82
MK000013577,2012-06-04,TMAX,209
MJM00013461,2014-11-02,TMAX,202
MJM00013363,2007-07-10,TMAX,296
MJM00013363,2007-07-10,TMIN,94
BKM00014652,2008-04-10,TMAX,26
BKM00014652,2008-04-10,TMIN,4
RIE00100814,2013-07-15,TMAX,285
MJM00013461,2005-08-07,TMAX,285
MJM00013363,2006-06-22,TMAX,324
MJM00013459,2012-01-27,TMAX,35
MJM00013459,2012-01-27,TMIN,-38
MK000013577,2015-06-03,TMIN,80
MK000013577,2009-03-28,TMIN,-35
BKM00014654,2009-12-22,TMIN,17
BKM00014654,2009-12-22,TMAX,97
MK000013577,2008-09-05,TMAX,267
MJM00013363,2006-06-22,TMIN,129
MJM00013461,2005-08-07,TMIN,220
BKM00014652,2009-06-09,TMIN,88
MJM00013459,2012-01-16,TMAX,-6
MJM00013459,2008-01-19,TMIN,9
MJM00013459,2008-08-06,TMAX,343
RIE00100814,2006-02-25,TMAX,56
BKM00014648,2012-06-18,TMIN,238
BKM00014648,2012-06-18,TMAX,369
BKM00014648,2012-11-01,TMIN,107
MJM00013463,2006-11-10,TMAX,132
BKM00014654,2008-01-08,TMAX,68
BKM00014648,2012-11-01,TMAX,190
RIE00100814,2007-07-19,TMAX,409
MJM00013363,2006-07-16,TMIN,87
MJM00013459,2008-08-06,TMIN,185
RIE00100814,2007-07-19,TMIN,204
RIE00100814,2014-02-14,TMAX,150
MK000013577,2012-07-14,TMIN,110
MJM00013363,2008-05-27,TMAX,319
MK000013577,2011-10-20,TMAX,149
MK000013577,2011-10-20,TMIN,0
MJM00013363,2008-12-09,TMAX,74
RIE00100814,2013-07-03,TMAX,291
MJM00013459,2011-10-16,TMAX,90
MJM00013463,2006-11-10,TMIN,92
BKM00014652,2008-08-31,TMAX,86
BKM00014654,2008-01-08,TMIN,6
RIE00100814,2009-05-18,TMAX,284
BKM00014648,2010-04-17,TMAX,215
ALM00013615,2015-07-28,TMIN,209
BKM00014652,2012-08-26,TMAX,192
BKM00014652,2014-04-11,TMAX,-40
MK000013577,2012-10-27,TMIN,40
MK000013577,2012-10-27,TMAX,124
MJM00013463,2014-05-30,TMAX,239
MK000013577,2007-04-26,TMAX,121
MJM00013461,2005-01-08,TMAX,168
MJM00013363,2006-07-16,TMAX,221
BKM00014654,2005-09-10,TMAX,236
MJM00013461,2005-01-08,TMIN,46
BKM00014648,2013-03-03,TMIN,37
MK000013577,2007-04-26,TMIN,45
BKM00014657,2012-11-03,TMAX,214
MJM00013463,2015-04-24,TMIN,106
RIE00100814,2008-11-22,TMIN,-4
RIE00100814,2006-02-25,TMIN,17
RIE00100814,2008-11-22,TMAX,165
RIE00100814,2009-05-18,TMIN,151
BKM00014654,2005-09-10,TMIN,154
RIE00100814,2013-03-26,TMAX,39
RIE00100814,2013-05-30,TMAX,258
BKM00014652,2008-08-31,TMIN,30
BKM00014648,2015-03-31,TMIN,96
BKM00014652,2010-11-05,TMIN,50
BKM00014652,2010-11-05,TMAX,90
MJM00013461,2008-06-23,TMIN,206
MJM00013461,2008-06-23,TMAX,313
BKM00014648,2011-04-05,TMAX,165
MJM00013363,2007-08-10,TMIN,140
MJM00013459,2008-08-17,TMIN,124
RIE00100814,2009-02-04,TMAX,171
BKM00014648,2011-08-18,TMAX,366
RIE00100814,2009-02-04,TMIN,70
MJM00013459,2008-08-17,TMAX,273
MK000013577,2015-05-06,TMAX,265
MK000013577,2015-05-06,TMIN,106
MJM00013463,2011-12-09,TMIN,13
MJM00013463,2011-12-09,TMAX,117
MJM00013459,2008-01-19,TMAX,129
RIE00100814,2013-03-26,TMIN,5
BKM00014648,2007-11-03,TMAX,191
ALM00013615,2014-10-08,TMIN,106
RIE00100814,2012-08-05,TMAX,380
BKM00014648,2011-08-18,TMIN,233
RIE00100814,2010-11-07,TMAX,233
RIE00100814,2008-03-14,TMAX,163
BKM00014654,2015-09-18,TMAX,380
MJM00013461,2009-12-27,TMAX,170
BKM00014654,2015-09-18,TMIN,162
MK000013577,2011-09-14,TMAX,284
MK000013577,2011-09-14,TMIN,120
MJM00013463,2013-08-25,TMAX,317
RIE00100814,2007-04-13,TMIN,51
MJM00013463,2013-08-25,TMIN,184
MJM00013461,2006-04-09,TMAX,190
BKM00014648,2015-03-31,TMAX,206
BKM00014648,2006-09-21,TMAX,268
BKM00014648,2006-09-21,TMIN,182
RIE00100814,2010-01-19,TMAX,10
RIE00100814,2007-04-13,TMAX,249
MJM00013459,2010-01-15,TMAX,80
RIE00100814,2013-07-03,TMIN,114
MJM00013461,2012-05-24,TMAX,224
MJM00013461,2012-05-24,TMIN,137
BKM00014652,2015-03-24,TMIN,-28
RIE00100814,2008-03-14,TMIN,2
MJM00013363,2008-05-27,TMIN,88
RIE00100814,2008-06-15,TMIN,151
MJM00013363,2013-06-14,TMIN,121
MJM00013363,2013-06-14,TMAX,270
BKM00014654,2014-07-22,TMAX,267
BKM00014654,2006-05-29,TMIN,140
MJM00013459,2006-05-25,TMIN,150
MJM00013459,2006-05-25,TMAX,254
BKM00014654,2015-03-08,TMIN,-12
BKM00014654,2014-07-22,TMIN,147
RIE00100814,2008-10-16,TMIN,75
RIE00100814,2008-10-16,TMAX,255
MJM00013459,2015-10-18,TMIN,67
BKM00014654,2006-05-29,TMAX,254
MJM00013463,2005-11-06,TMAX,230
MJM00013459,2013-04-06,TMAX,155
MJM00013463,2005-11-06,TMIN,65
MK000013577,2010-12-29,TMAX,12
MK000013577,2010-12-29,TMIN,-71
MK000013577,2009-10-02,TMAX,172
MK000013577,2009-10-02,TMIN,69
BKM00014648,2009-04-29,TMAX,182
BKM00014648,2009-04-29,TMIN,112
BKM00014657,2015-04-24,TMAX,188
MJM00013459,2013-04-06,TMIN,80
MK000013577,2009-11-23,TMIN,40
MK000013577,2010-10-06,TMIN,90
BKM00014657,2015-08-07,TMAX,342
MK000013577,2008-06-23,TMAX,268
